sol,ls,pressure,wind_speed,min_temp,max_temp,avg_temp
265,142.81437125748502,762.4556166444055,8.87896172471105,-47.793675166172925,5.031350968582979,-21.381162098794974
266,143.35329341317365,759.0261266957488,4.578340005705333,-50.62040834156435,0.3970340307271696,-25.11168715541859
267,143.89221556886227,765.5390881936221,4.677500083853593,-46.19720190750799,4.427504567596029,-20.88484866995598
268,144.4311377245509,766.6331981016859,6.922496181182786,-47.967070680912514,0.9869231871573382,-23.490073746877588
269,144.97005988023952,757.5907797459511,2.800816108871442,-45.32499575822454,2.7217368520224294,-21.301629453101054
270,145.50898203592814,755.1521609001626,9.76122819172837,-50.803539963447754,3.870937898439674,-23.46630103250404
271,146.04790419161677,761.4667261498631,5.0860967481150965,-48.895019260639856,0.5441659114678168,-24.17542667458602
272,146.5868263473054,764.805740367985,4.669786875550212,-47.976550290923754,-1.1757130392367663,-24.57613166508026
273,147.125748502994,760.6365101505282,6.941982126081023,-50.56117374817151,-4.805729646588911,-27.68345169738021
274,147.66467065868264,760.3680481849012,4.282771433391014,-48.40389933102646,-0.8809347784950428,-24.642417054760752
275,148.20359281437126,757.8839424202647,1.9806464611375603,-47.478606382759274,1.408071353498356,-23.03526751463046
276,148.7425149700599,757.8572811419489,2.5881181156865285,-46.57418539224181,3.7305854693797063,-21.421799961431052
277,149.2814371257485,744.0890329922895,3.6995061100676776,-49.19919475578346,0.6361514456938463,-24.281521655044806
278,149.82035928143713,754.6252194989477,6.25649823990235,-50.582040823023426,-3.4399661967689554,-27.01100350989619
279,150.35928143712573,757.3976543634433,3.101667915608896,-51.67865213987211,3.306708444212298,-24.185971847829908
280,150.89820359281435,755.5312029433027,4.772624990566582,-48.27214514652653,0.11856511586597773,-24.07679001533028
281,151.437125748503,767.9322601385278,5.611657083335169,-49.17691667211278,3.03352174584144,-23.07169746313567
282,151.9760479041916,759.1850023365372,3.887188458926237,-52.537090499585425,0.8873895646410663,-25.824850467472178
283,152.51497005988023,755.8520885883976,4.075964015025919,-50.543657499494294,-1.808196408516083,-26.175926954005188
284,153.05389221556888,753.6897753530411,2.0967621404287096,-49.42540989441955,-1.2251107200892994,-25.325260307254425
285,153.59281437125748,761.0220789668783,2.939088572048377,-52.54079120978515,-2.803285711339087,-27.672038460562117
286,154.1317365269461,761.1151567530696,5.617305727416027,-53.98750210344955,-3.4494556848666402,-28.718478894158096
287,154.67065868263472,751.9463773000941,3.9387740305063685,-52.9380978592997,-0.9207682134556153,-26.92943303637766
288,155.20958083832335,754.7128838224245,2.948868628669597,-50.37994615486359,-4.9850504758698975,-27.682498315366743
289,155.74850299401197,766.3935313625356,5.005368866346014,-52.21262688269756,1.0952434878683794,-25.55869169741459
290,156.2874251497006,760.8907915638673,5.632533984502953,-53.44024159539596,-2.282580909316722,-27.86141125235634
291,156.82634730538922,752.3645973252221,7.8867477954907095,-50.10336615757252,-0.8764675650624796,-25.4899168613175
292,157.36526946107784,753.2399513739205,5.390336180088657,-50.250208661556904,-0.7672080936916785,-25.50870837762429
293,157.90419161676647,753.5464807176733,9.791208852316965,-53.12695100097312,-4.22976761459232,-28.67835930778272
294,158.4431137724551,759.5769465556714,2.7228533584199313,-54.13431846035014,-3.4208456069297695,-28.777582033639952
295,158.98203592814372,749.7738868189628,5.97050209361932,-54.276163574679636,-3.437813259269219,-28.856988416974428
296,159.52095808383234,756.7204962346391,7.730297262354886,-53.04487160348334,-2.8965351325626725,-27.970703368023006
297,160.05988023952096,754.0724792676649,6.219545993047794,-50.84822268922777,-2.4528159694532166,-26.650519329340494
298,160.5988023952096,760.8298984985938,4.79961258964421,-49.91978986159601,-0.7903073295401857,-25.355048595568096
299,161.1377245508982,753.6771735946481,4.237961032294944,-55.43551516414347,-6.316419358950805,-30.875967261547135
300,161.6766467065868,743.1208476478358,3.4845917827127573,-51.29918382401478,-2.3407087698514886,-26.819946296933136
301,162.21556886227546,756.2708163290253,2.778750257890061,-52.60865438575139,-4.270645167490427,-28.43964977662091
302,162.75449101796409,738.7616081016276,3.07539657422797,-56.4738798030392,-6.175439550045203,-31.324659676542204
303,163.29341317365268,751.4200273491463,3.5314371325924183,-55.90827873105491,-6.639861079633304,-31.274069905344106
304,163.8323353293413,747.530738800503,6.551563677630132,-58.19695529860433,-3.976247857336035,-31.086601577970182
305,164.37125748502996,757.9586866861447,6.068682983995366,-55.95252678150366,-9.078951766872546,-32.5157392741881
306,164.91017964071855,749.9623752052017,6.257145602199662,-54.526649194011874,-2.8280047407039217,-28.6773269673579
307,165.44910179640718,745.8191971752482,4.845855333516244,-52.746485131923514,-4.962310168427746,-28.85439765017563
308,165.98802395209583,745.6547379246645,3.9204011358800854,-55.82154720813709,-3.1663953905276947,-29.493971299332394
309,166.52694610778443,763.6244121882053,13.697151935186536,-57.53102280874616,-4.34209200865219,-30.936557408699173
310,167.06586826347305,749.077755806546,5.630748838169008,-57.318377047359604,-4.049206709600539,-30.683791878480072
311,167.60479041916167,746.4982852403906,4.068973670652369,-56.02434669637509,-7.097559818826892,-31.560953257600993
312,168.1437125748503,750.8820252216419,14.932874871344096,-59.60316711732462,-4.033558282181925,-31.818362699753273
313,168.68263473053892,745.4536633517507,10.46992108805035,-54.96587665834824,-2.844817746899288,-28.905347202623766
314,169.22155688622755,750.3183213042338,2.466994908265333,-57.55320608141287,-5.8762978865817885,-31.714751983997328
315,169.76047904191617,762.4477660368609,7.467641145842366,-61.35530527249296,-6.2420950457163125,-33.79870015910464
316,170.2994011976048,754.6311897584374,8.053994023777694,-58.36802187943957,-9.628654227602148,-33.998338053520854
317,170.83832335329342,753.1392691940624,4.926598926211997,-57.583521333710095,-5.307039564325631,-31.445280449017865
318,171.377245508982,751.225446907205,3.0289013821668505,-54.360100706215576,-4.294121155978983,-29.32711093109728
319,171.91616766467067,748.2267712761623,4.2249885362566575,-58.3757664698189,-7.20393569740067,-32.78985108360978
320,172.4550898203593,753.248439427829,3.9019881306146056,-55.2642640983627,-5.742070601832444,-30.503167350097574
321,172.9940119760479,751.7579235218932,2.010230103319358,-58.63439572055326,-9.110779520442888,-33.872587620498074
322,173.53293413173654,751.7107821459092,4.92929160772273,-60.57982985267214,-8.939741203961995,-34.75978552831707
323,174.07185628742516,748.2396911983632,18.603174816510293,-57.43043459861844,-5.740897072079527,-31.585665835348983
324,174.61077844311376,751.1291985891314,2.546799289464267,-54.295711301497505,-6.869070388140621,-30.582390844819063
325,175.14970059880238,752.5844845188043,4.415498919332667,-59.912044650612586,-8.847529467243369,-34.379787058927974
326,175.68862275449104,747.0075203170439,3.4962071915935797,-55.846487444241205,-8.804351216287415,-32.32541933026431
327,176.22754491017963,747.5444595446253,6.888101731037008,-60.53105765450786,-8.69515469905842,-34.61310617678314
328,176.76646706586826,746.8606239303065,2.2227129461879813,-61.89372954887612,-10.546935906308821,-36.22033272759247
329,177.3053892215569,754.819778257743,2.6911901646551812,-56.24902610742748,-5.782864298565957,-31.01594520299672
330,177.8443113772455,752.2697554831088,5.818297319994978,-63.59359012508561,-11.12089492163264,-37.357242523359126
331,178.38323353293413,753.7420559890094,3.8556978403853974,-62.97067054816419,-10.925917527390926,-36.94829403777756
332,178.92215568862275,750.1191461711888,3.4415763685773406,-58.968747767158106,-10.960135805283295,-34.9644417862207
333,179.46107784431138,747.3469447942754,3.282821403841267,-58.37184681877833,-12.474249754832394,-35.42304828680536
334,180.0,745.7696411100259,3.2649006488161527,-58.80345738986399,-8.032106583659376,-33.41778198676168
335,180.53892215568862,749.5909528060927,3.097692103696188,-58.938952362875455,-12.185251048897936,-35.5621017058867
336,181.07784431137725,755.9877575633667,14.611791378175107,-63.72792092282939,-4.727309596848433,-34.22761525983891
337,181.61676646706584,754.9570573853937,4.7067859768167235,-61.97382763958363,-11.385588592654246,-36.67970811611894
338,182.1556886227545,752.64340708592,6.944240650055367,-59.84062871366831,-12.978468780309983,-36.409548746989145
339,182.69461077844312,758.4230799942433,3.650718098348243,-62.884399287162026,-10.308106743616486,-36.59625301538926
340,183.23353293413174,748.2806864118495,9.243152852907953,-61.650032423611435,-12.082458220347236,-36.866245321979335
341,183.77245508982037,751.1377437150649,6.240357795779509,-59.50841152158604,-15.608333649477721,-37.558372585531885
342,184.31137724550896,755.066409345327,8.613052046790123,-57.434844655606526,-11.975982498751476,-34.705413577179
343,184.8502994011976,756.6975135900758,4.3076631717528,-61.1285359833293,-6.547235193028528,-33.837885588178914
344,185.3892215568862,754.36039807282,3.7860374921867765,-60.40538546537573,-9.319476820117195,-34.86243114274646
345,185.92814371257487,749.3981378076371,7.398070183811539,-59.33408433741812,-13.368848730481277,-36.3514665339497
346,186.4670658682635,754.0811693455857,4.693264365458261,-62.90325783740996,-15.52421518326207,-39.21373651033601
347,187.0059880239521,748.7314431050318,5.5647702844058085,-63.223103736092526,-12.993410435771171,-38.10825708593185
348,187.5449101796407,750.3691835337536,3.692886927907637,-58.71069356193943,-12.903933704224345,-35.80731363308189
349,188.08383233532933,744.8698673452944,5.517370223770189,-65.88069983954126,-13.29929724407239,-39.58999854180683
350,188.62275449101796,756.2879190976994,3.411912865327057,-62.257090119110636,-11.030210735469412,-36.64365042729003
351,189.16167664670658,754.3628954750365,5.467106505983901,-63.08476636596661,-12.709039820203973,-37.89690309308529
352,189.70059880239523,751.7117068886704,10.763684147538633,-63.999481963403845,-10.065394258766133,-37.032438111084986
353,190.23952095808383,749.6759904879247,2.39391832302757,-66.07643055067152,-15.773123321967178,-40.92477693631935
354,190.77844311377245,754.4092823835628,3.066799132684591,-61.89580911653665,-15.587549817435912,-38.74167946698628
355,191.31736526946108,757.8920878539519,3.7307068143747455,-65.72686412809304,-14.327841029980934,-40.027352579036986
356,191.8562874251497,748.4310677345784,6.365530137921294,-69.24421949229725,-14.833567542015638,-42.038893517156446
357,192.3952095808383,753.2670760875103,3.0152153964995905,-65.04642514033571,-14.539362624884024,-39.79289388260987
358,192.93413173652692,753.1541415114683,4.336628518946816,-66.42636453185794,-15.029059244690096,-40.727711888274015
359,193.47305389221557,751.6540314134045,3.7681942363840646,-66.19247850922586,-14.576951987511206,-40.384715248368536
360,194.0119760479042,749.7836670654222,2.3995671164984116,-66.88930048187012,-17.417682673856934,-42.15349157786353
361,194.55089820359282,760.4635859401375,10.000746571812222,-64.05558155486769,-11.76591010313624,-37.91074582900196
362,195.08982035928145,754.4069885034428,4.587532738676072,-66.16893495613765,-15.672449338827576,-40.92069214748261
363,195.62874251497004,748.8684672093925,4.6076665915698305,-65.47380548198362,-12.501179526532368,-38.98749250425799
364,196.16766467065867,751.6077945641779,6.0952819335139035,-65.75612181393544,-16.45106620769916,-41.1035940108173
365,196.7065868263473,752.9685895875753,11.42654607141775,-66.71387560214706,-11.762408137012196,-39.23814186957963
366,197.24550898203594,747.3514429395464,8.740169072588149,-66.06437318315226,-15.464934481409605,-40.76465383228093
367,197.78443113772457,752.9276392532718,15.157901529855947,-67.68288801542707,-16.3482154372426,-42.015551726334834
368,198.3233532934132,746.9752274601344,2.4794433572129604,-65.79215189916174,-13.566351570897456,-39.679251735029595
369,198.8622754491018,750.8769090316557,2.7368185704119505,-67.14240814128304,-18.119433074991285,-42.63092060813716
370,199.4011976047904,751.2993503825331,7.985760900212487,-71.04955843755705,-15.663264083407087,-43.35641126048207
371,199.94011976047904,751.9768199225681,5.877234407643406,-66.18840384732516,-16.3287271279095,-41.25856548761733
372,200.47904191616766,753.5506160339379,3.276417364142168,-67.25973755852031,-15.605039446271514,-41.432388502395916
373,201.0179640718563,758.8980174641969,2.211433313204044,-67.350132038001,-17.440929631562156,-42.395530834781574
374,201.5568862275449,759.3085550174562,3.232350718506648,-67.53536175402834,-17.882080172955504,-42.70872096349193
375,202.09580838323353,759.1635200468254,7.4219847940620856,-66.0896981691988,-17.648076751960776,-41.868887460579785
376,202.63473053892216,747.0544344809771,2.3279892695534232,-66.33976088929718,-16.525719110666685,-41.43273999998193
377,203.17365269461078,759.7822816633889,7.38914658416993,-67.46241139907782,-17.093020317038214,-42.277715858058016
378,203.71257485029938,754.1501966439766,2.293906678985047,-68.79128080177904,-20.47110795213693,-44.631194376957986
379,204.251497005988,750.9380305962222,3.584507266025252,-67.0357420847737,-17.98925675247841,-42.51249941862606
380,204.79041916167665,757.4284389035794,3.7797964382184044,-68.75329203328077,-19.017927179100322,-43.88560960619055
381,205.32934131736528,756.9147344357854,1.8716172817967114,-69.58465841267765,-17.99600156024922,-43.79032998646343
382,205.8682634730539,762.0841872830396,17.279721735657624,-68.39356257191938,-20.22509771090755,-44.30933014141346
383,206.40718562874252,750.7048440549611,4.13448015604586,-70.95294187570445,-18.023750372266235,-44.488346123985345
384,206.94610778443112,748.5678975253097,4.032862736131986,-69.51628692645983,-17.602689846414812,-43.55948838643732
385,207.48502994011974,756.9376293225055,4.431535218094732,-69.60975387587331,-15.069202952633333,-42.33947841425332
386,208.02395209580837,760.3675534237792,4.0772972650329775,-68.73524767402576,-20.50251877375758,-44.61888322389167
387,208.56287425149702,756.7970184983837,2.746531367002575,-69.17876419821465,-19.910557502459373,-44.54466085033701
388,209.10179640718565,753.6754561833135,6.069175326155709,-71.3498395610753,-17.9518269178741,-44.6508332394747
389,209.64071856287427,757.8412735776649,6.274816093296773,-72.5667474423367,-20.884637355068577,-46.72569239870264
390,210.17964071856287,754.7343798340931,5.578776426376047,-70.97103702353223,-21.93331354111825,-46.45217528232524
391,210.7185628742515,758.8514554469216,4.833417830623235,-71.03566313421005,-16.233437543911766,-43.63455033906091
392,211.2574850299401,759.8373135359145,6.130937967831903,-74.48228619622586,-19.358435755645008,-46.92036097593543
393,211.7964071856287,759.6334430185273,6.502718141952222,-67.77608396919521,-21.754475516137443,-44.76527974266633
394,212.3353293413174,763.8997771929411,4.1478929073648105,-69.34452505376028,-19.462282912430336,-44.40340398309531
395,212.874251497006,751.7056967845477,4.708246952104614,-70.40797088001378,-21.48612452233659,-45.94704770117518
396,213.4131736526946,755.7881615843294,2.73628519113927,-71.10964996506952,-18.470394272577106,-44.790022118823316
397,213.95209580838323,752.6470669598723,3.2859432048687154,-70.53933348630302,-21.876186153667923,-46.20775981998547
398,214.49101796407186,767.8018425466896,1.8151347411977787,-70.93271779978215,-23.926203409692306,-47.42946060473723
399,215.02994011976045,761.3633001250365,6.9824817073194065,-70.58999239117387,-22.717854619092982,-46.65392350513342
400,215.56886227544908,759.8983919975977,3.3185979627141333,-73.11404944035,-21.807346508591678,-47.46069797447084
401,216.10778443113773,760.8360425206201,2.145378236357202,-75.13528620417924,-21.759165566813618,-48.44722588549643
402,216.64670658682635,753.1161292930886,6.964146963861692,-72.70753306955845,-20.33221107441682,-46.519872071987635
403,217.18562874251498,763.9114604341635,5.073728221607475,-73.38258256843869,-22.657507222887062,-48.02004489566288
404,217.7245508982036,757.6388913639049,5.813220325436007,-72.62096039138503,-23.65970956390994,-48.140334977647484
405,218.2634730538922,746.9118413997792,3.1262583098064427,-72.80958215310966,-20.991888879219538,-46.9007355161646
406,218.80239520958082,765.6735750954277,5.1784653402977465,-73.49461661571483,-24.31959666248314,-48.907106639098984
407,219.34131736526945,755.460715368127,7.346160982220343,-74.02129120510625,-23.020709135182788,-48.52100017014452
408,219.8802395209581,753.163664207231,4.0018612599500285,-74.8103777857181,-20.108562652326093,-47.459470219022094
409,220.41916167664672,766.6267998289683,5.721805091462926,-70.60906168132571,-22.368264465433306,-46.48866307337951
410,220.95808383233532,768.4016872528441,4.363826728227187,-74.12517399077527,-25.02438836058185,-49.57478117567856
411,221.49700598802394,767.3643405749485,1.6583864287347392,-73.42222994986986,-24.870451156782707,-49.14634055332628
412,222.03592814371257,773.2621892509385,7.598617660829591,-75.69550783553501,-21.91174547991391,-48.803626657724465
413,222.5748502994012,755.3653681413497,3.837613966344828,-74.29179811140389,-22.304185342670497,-48.29799172703719
414,223.1137724550898,766.4862856499562,2.9698501673836835,-72.54831598564681,-25.900536436627746,-49.22442621113728
415,223.65269461077847,772.9991436013211,7.724575249600903,-78.05338592589189,-24.045015142318416,-51.049200534105154
416,224.19161676646706,764.7954988256254,3.928244248145238,-72.93200046021943,-23.135563538912645,-48.03378199956604
417,224.7305389221557,766.0095267018853,5.273464231099028,-71.42808366345517,-21.038433922436276,-46.23325879294572
418,225.2694610778443,769.2682505773231,5.634033667513106,-75.39097537911563,-23.663405162049095,-49.527190270582366
419,225.80838323353294,766.5120848298832,4.04229193558904,-74.83264344115611,-22.888078462588094,-48.8603609518721
420,226.34730538922153,767.6805239713981,3.241640415713315,-73.7635580612318,-22.403376406057685,-48.08346723364475
421,226.8862275449102,767.0482887918191,5.218905267887332,-73.3164452983843,-24.461969793069972,-48.88920754572713
422,227.4251497005988,770.5043110216507,3.8788222238925107,-73.9030313811634,-25.070791610184745,-49.48691149567407
423,227.96407185628743,762.0161918914213,6.350667645035639,-75.91167671606976,-21.28055459831938,-48.596115657194574
424,228.50299401197606,762.90057792704,4.840410187405663,-72.46306784425641,-27.34287025027187,-49.90296904726414
425,229.04191616766468,770.2839653289132,2.0420933412677607,-74.80980841029363,-30.17322512134998,-52.4915167658218
426,229.58083832335328,762.5129787814607,3.8794609070068744,-76.37701820964998,-27.787964377387855,-52.08249129351891
427,230.1197604790419,762.4554566568393,4.129740651517695,-73.69289745886826,-25.594832379698804,-49.64386491928353
428,230.65868263473055,775.0559311851596,4.622873487456767,-76.17583116791515,-23.986520292749223,-50.081175730332184
429,231.19760479041918,763.574226568061,3.6962611443182185,-76.0915431938917,-26.099950084970647,-51.09574663943117
430,231.7365269461078,773.1865180095415,3.9012774297332813,-76.54485898889376,-26.847865348508684,-51.69636216870123
431,232.2754491017964,770.6910740992438,8.184336362917469,-74.54866990231335,-25.500689258613054,-50.0246795804632
432,232.81437125748502,774.4266707416034,6.904481188646939,-78.59196679274386,-25.342223501332338,-51.9670951470381
433,233.35329341317365,764.9071123448736,7.3079427957771825,-78.3153501118114,-28.445547808387495,-53.38044896009944
434,233.89221556886227,768.5950341590069,4.160135473498488,-74.7053619466,-25.764923636368373,-50.23514279148418
435,234.43113772455092,764.888535875504,2.784351555664491,-75.31136213024597,-24.77672144654253,-50.04404178839425
436,234.97005988023955,774.9132113483371,8.694645453965364,-72.87428340488202,-19.668635376914285,-46.27145939089815
437,235.50898203592814,770.0866557378259,2.3507353536884774,-73.91059845677228,-25.162319848466264,-49.53645915261927
438,236.04790419161677,774.0636195425755,5.777910669274944,-78.62886813207712,-27.387132275473924,-53.008000203775524
439,236.5868263473054,769.0068311522207,3.8100130582034124,-74.79836205834974,-24.941230327663995,-49.86979619300686
440,237.125748502994,771.7626336409445,4.139344069634343,-80.61299073117603,-24.752999496094137,-52.68299511363508
441,237.6646706586826,777.2688723856102,3.144304485552107,-72.35058176868932,-27.00515461606508,-49.677868192377204
442,238.2035928143713,780.3042618748665,4.623568179958073,-77.95327243480378,-28.39673962782511,-53.175006031314446
443,238.7425149700599,773.6162784964307,6.538803382952029,-76.80689309176357,-25.38474085099522,-51.09581697137939
444,239.2814371257485,768.7093402712017,6.456851957676464,-77.9368205064762,-24.292659350334233,-51.114739928405214
445,239.82035928143713,776.4129634917132,6.495200945098833,-78.30982541025145,-25.452355878682592,-51.88109064446702
446,240.35928143712573,775.0908314515176,3.3745092192188912,-80.99778492501568,-24.663873737688746,-52.83082933135221
447,240.89820359281435,778.3495870515598,5.178794851587819,-76.85554339885033,-25.069805159812407,-50.96267427933137
448,241.43712574850298,783.9958372797666,6.5970126993352,-72.28874689610703,-25.86594826323746,-49.07734757967224
449,241.97604790419163,767.4356966758614,6.208406399097461,-77.77657254483078,-27.016094353559204,-52.396333449195
450,242.51497005988026,781.5421627833772,7.084572369034014,-78.85502952030326,-27.02082421747409,-52.937926868888674
451,243.05389221556888,778.6480130672653,6.622223322392751,-76.72981907047784,-26.350016549190237,-51.53991780983404
452,243.59281437125748,782.1585349832507,7.678471799095405,-74.78127858500183,-31.564240703661994,-53.17275964433191
453,244.1317365269461,778.0272863848166,5.314296399012484,-75.3945196452065,-29.800294135388476,-52.59740689029749
454,244.67065868263472,779.1296794556814,5.11166632743798,-76.87155312534814,-26.605469531957468,-51.738511328652805
455,245.20958083832335,778.3132177117269,2.098247444561143,-82.7547205364928,-25.559148782935186,-54.15693465971399
456,245.748502994012,774.823820336537,5.615870733727869,-73.81392999974588,-31.22968127589986,-52.52180563782287
457,246.28742514970062,777.8177215641779,1.0659765680407465,-76.32172295386825,-27.673220669545234,-51.99747181170674
458,246.82634730538922,778.2070850786038,2.604736618165091,-74.21604255328639,-30.462922268418033,-52.33948241085221
459,247.36526946107784,787.7540878773312,5.115272021950934,-77.47060881224517,-29.723482771599915,-53.59704579192255
460,247.90419161676647,776.9891883850205,4.6397482726182995,-79.40277085115895,-27.11908898384779,-53.26092991750337
461,248.4431137724551,782.4381964080113,4.443571771768683,-79.65143008792126,-26.81466504792242,-53.23304756792184
462,248.9820359281437,780.2903819131923,1.8422397231164171,-74.59369467891537,-30.265917237296694,-52.42980595810603
463,249.52095808383234,780.3516851538039,2.854130050892169,-75.24242321044794,-28.268831234564168,-51.75562722250605
464,250.05988023952096,787.7152883387788,12.487071090333437,-78.19871012121567,-31.988162899187532,-55.0934365102016
465,250.5988023952096,786.5197776292207,3.635714595290094,-77.23485068513449,-30.930177437003003,-54.08251406106875
466,251.1377245508982,794.5526529244638,4.539894463093962,-72.75008356050772,-32.1158395418292,-52.43296155116846
467,251.6766467065868,788.9732119104087,2.480184438232532,-80.59190670344661,-30.701008398434887,-55.64645755094075
468,252.21556886227543,780.3983671553262,5.500197384563539,-79.82123823962786,-30.142140552955947,-54.981689396291905
469,252.75449101796406,786.1426549566527,4.041450788877208,-76.0185750538409,-27.821604926223657,-51.92008999003228
470,253.2934131736527,784.0481870600966,5.3307404172411275,-80.1700535143904,-29.3021375391684,-54.7360955267794
471,253.83233532934133,795.8295542284205,13.701892619370742,-81.70774122795079,-30.497443449236773,-56.10259233859378
472,254.37125748502996,795.7868940759921,4.31455192212111,-82.32907884478492,-32.8783293397283,-57.603704092256606
473,254.91017964071855,791.1041879507982,2.8781831313065998,-81.63465115022872,-26.418044576091635,-54.026347863160176
474,255.44910179640718,786.8633520273747,11.772872677476597,-82.76460650794829,-31.83031441671446,-57.29746046233137
475,255.9880239520958,786.4298354703973,5.616916681586868,-80.57645296251094,-28.801933963188887,-54.689193462849914
476,256.5269461077844,782.4691369483238,4.778385844775756,-80.5802566028484,-27.98349475812294,-54.28187568048567
477,257.0658682634731,796.6969761561645,5.499603999420905,-81.76000369725165,-27.832820026389363,-54.7964118618205
478,257.6047904191617,795.3737680010315,4.963939094745213,-80.66052200770716,-28.51357401826751,-54.58704801298733
479,258.1437125748503,792.4445775011909,3.5726818627013324,-78.57296053484889,-30.5044650818638,-54.538712808356344
480,258.68263473053895,778.0642188624053,2.524803257066945,-78.49455337759217,-29.712417832177604,-54.10348560488489
481,259.2215568862275,790.135336980838,5.106565808161384,-79.17203953845889,-29.687938205588193,-54.42998887202354
482,259.76047904191614,793.5125505977198,3.7575669034533203,-76.23593826931157,-32.77913867780749,-54.507538473559535
483,260.29940119760477,794.4070229370496,3.548504285937857,-73.05331034124396,-28.932974034502124,-50.99314218787304
484,260.83832335329345,791.9390476145952,5.90267328571551,-80.3764210855683,-30.12056807238354,-55.24849457897592
485,261.37724550898207,791.2548974737524,9.691683029078833,-74.34294354796091,-31.49940348888154,-52.92117351842123
486,261.91616766467064,790.1493488725463,3.4861953522823534,-82.15004463781263,-29.11982052546887,-55.63493258164075
487,262.45508982035926,799.3946262077529,4.413704239061184,-79.65470623372896,-27.82272143859606,-53.73871383616251
488,262.9940119760479,791.927520095374,6.126654845896892,-74.56654368033882,-30.37424800447214,-52.47039584240548
489,263.5329341317365,790.232782334692,8.858779830191018,-80.99879261375547,-27.398524309676045,-54.19865846171576
490,264.07185628742513,792.0705405061676,2.773426508126558,-80.54909046775343,-29.32306374660972,-54.936077107181575
491,264.6107784431138,805.4370132901762,6.342541830726778,-81.08281841651674,-31.68687478268595,-56.384846599601346
492,265.1497005988024,785.0782401658041,2.512682784227921,-80.98619792040208,-30.163167621963254,-55.574682771182665
493,265.688622754491,797.6332955915768,13.740069022495335,-81.7942544912389,-29.021797769869316,-55.408026130554106
494,266.22754491017963,797.5508345685024,2.468338028720842,-76.41247037182572,-33.79933489415385,-55.10590263298978
495,266.76646706586826,794.0706221333608,10.033671773047578,-80.24576784741836,-33.614741276183096,-56.93025456180073
496,267.3053892215569,800.8567736244406,3.2358547918091705,-81.87010482669193,-30.65017259493696,-56.260138710814445
497,267.8443113772455,797.3818752154125,3.8476571307831664,-80.4222750240171,-32.706987664207695,-56.5646313441124
498,268.3832335329341,797.604442761551,2.380156774257604,-78.44563234677457,-30.906022234753152,-54.67582729076386
499,268.92215568862275,797.881997503546,2.70476329153823,-75.87848050776253,-27.73295017251602,-51.80571534013927
500,269.4610778443114,796.7626953891058,3.905067328832323,-78.38815913023221,-33.56922159762371,-55.97869036392796
501,270.0,793.684900907305,4.838409108297009,-80.04667436729464,-31.67505217823532,-55.86086327276498
502,270.5389221556886,795.0118249840375,2.703012274857731,-83.21144439884505,-31.421915890036004,-57.316680144440525
503,271.07784431137725,798.1190812574032,10.347645625570125,-80.67842756169178,-28.772829038770823,-54.7256283002313
504,271.6167664670659,803.6275794084909,4.077886890627315,-81.64905481294404,-31.65581368505587,-56.65243424899995
505,272.1556886227545,809.4759662331319,8.722812049405844,-82.00668516770521,-26.030351041087147,-54.01851810439618
506,272.6946107784431,801.1732700438437,4.30808208922413,-80.67092239742153,-32.48700076629059,-56.57896158185606
507,273.23353293413174,805.6647768151473,19.318406469553665,-77.68976742253042,-28.40388037253022,-53.046823897530324
508,273.77245508982037,799.3076705635948,7.854794388399762,-78.71596317817689,-29.40229846515671,-54.0591308216668
509,274.311377245509,809.7091379006464,5.494693907132231,-79.28109446468487,-29.536803799256223,-54.408949131970544
510,274.8502994011976,808.6289312051886,5.716229741310973,-78.57600732640783,-31.647838128464567,-55.1119227274362
511,275.3892215568862,803.4655993485428,20.524063833890427,-80.91045341217539,-31.250853266879083,-56.08065333952723
512,275.92814371257487,802.9982542045625,6.027855749664789,-79.53098198840928,-28.55100982699158,-54.040995907700434
513,276.4670658682635,811.4909522030922,10.896261447725726,-80.84335900805827,-31.103293206501768,-55.973326107280016
514,277.0059880239521,817.4276065519739,7.330070824019421,-83.84539099057989,-33.10193191023856,-58.473661450409224
515,277.54491017964074,807.2778342011109,4.868596714988295,-83.59368413744615,-29.380439749326147,-56.487061943386145
516,278.08383233532936,800.6249337457598,9.01384543499954,-81.61855251975578,-29.364096905713872,-55.49132471273482
517,278.62275449101793,807.0680267448062,2.66823035720188,-78.62359457850702,-27.789091897114847,-53.206343237810934
518,279.16167664670655,816.1089709581406,5.916893278466288,-75.31795281090236,-33.05513567797174,-54.186544244437044
519,279.70059880239523,823.7742742906482,2.006420702333753,-77.1579044303725,-29.595387134649883,-53.37664578251119
520,280.23952095808386,806.069946444205,2.2454212064666472,-81.70606631131878,-31.966235518725945,-56.83615091502236
521,280.7784431137725,811.8868915707769,5.891943393680535,-82.80923680579151,-30.863956083724354,-56.83659644475793
522,281.31736526946105,806.3300400358523,12.403685516819126,-77.1979790103863,-29.542014518500935,-53.36999676444362
523,281.8562874251497,810.6454077207421,6.698303160465415,-80.28188398894346,-29.08625804893779,-54.68407101894063
524,282.3952095808383,800.8941145529512,3.995273636267569,-78.52274492862254,-27.14250463059296,-52.832624779607755
525,282.9341317365269,808.7201262486906,2.949581718048784,-76.41801209721778,-29.09217746444958,-52.75509478083368
526,283.4730538922156,814.1733037213795,8.193387834545964,-78.50584664780457,-29.732501831823885,-54.11917423981423
